Time,Recovery
1.0,17.517565088906622
2.202020202020202,26.000201697831386
3.404040404040404,35.30260839341068
4.606060606060606,44.37755294550849
5.808080808080808,50.03134896530014
7.01010101010101,55.68597975864395
8.212121212121213,58.68539990132678
9.414141414141413,65.32815188302706
10.616161616161616,68.08138715156387
11.818181818181818,73.61897173406862
13.02020202020202,75.9481869231774
14.222222222222221,77.78707700194151
15.424242424242424,79.33429640078431
16.626262626262626,81.40268296221147
17.828282828282827,82.07952183905239
19.03030303030303,83.63217961262127
20.232323232323232,86.51130446216655
21.434343434343436,86.08956701603672
22.636363636363637,86.39700871792236
23.838383838383837,90.35228751193769
25.04040404040404,88.91042265168232
26.242424242424242,88.29489774998882
27.444444444444443,92.35977188219992
28.646464646464647,91.31793841539245
29.848484848484848,92.68540015886916
31.050505050505052,91.72939556182507
32.25252525252525,92.84543020464646
33.45454545454545,90.09636538794506
34.656565656565654,93.68503107086549
35.85858585858586,93.73004077445883
37.06060606060606,92.00109551108841
38.26262626262626,91.01377523428215
39.464646464646464,92.4419004483188
40.666666666666664,92.76585039088211
41.86868686868687,92.46372458209035
43.07070707070707,92.43593459716588
44.27272727272727,94.53885089061035
45.474747474747474,92.5194953088159
46.676767676767675,92.8341450771127
47.878787878787875,93.68565380095997
49.08080808080808,93.5045665574856
50.282828282828284,93.78829738440028
51.484848484848484,92.94226009882568
52.686868686868685,92.6390609201137
53.888888888888886,95.14495533822004
55.09090909090909,94.46521630852733
56.292929292929294,94.49002605210424
57.494949494949495,94.45337253573433
58.696969696969695,93.49086566532479
59.898989898989896,93.02532167077182
61.101010101010104,95.37406372329748
62.303030303030305,92.9031479500112
63.505050505050505,94.11777378774616
64.70707070707071,94.87655504938772
65.9090909090909,92.51046899736231
67.11111111111111,93.09712718871805
68.31313131313131,93.28426931500883
69.51515151515152,93.78517622666365
70.71717171717172,94.08512842364327
71.91919191919192,94.44465317245357
73.12121212121212,94.16194512205325
74.32323232323232,94.42699063701325
75.52525252525253,93.5209235056839
76.72727272727273,91.36519810352132
77.92929292929293,94.34910245483918
79.13131313131314,93.2643161843364
80.33333333333333,95.90131437334436
81.53535353535354,92.44352998882833
82.73737373737374,95.45946598628417
83.93939393939394,93.59922458943277
85.14141414141415,94.72684276833225
86.34343434343434,93.73330705639349
87.54545454545455,93.99889988547184
88.74747474747475,94.73414228879261
89.94949494949495,92.04630411141879
91.15151515151516,94.79506238060577
92.35353535353535,94.55965387913832
93.55555555555556,95.36109831825418
94.75757575757575,95.25773898377169
95.95959595959596,94.10161143963637
97.16161616161617,93.49861880509339
98.36363636363636,94.5730626270873
99.56565656565657,94.21250188404876
100.76767676767676,94.44529059839255
101.96969696969697,92.25569983226623
103.17171717171718,95.20624741358604
104.37373737373737,93.83958238279726
105.57575757575758,92.80680869573074
106.77777777777777,95.0333238918602
107.97979797979798,93.1772086977673
109.18181818181819,94.75610267445639
110.38383838383838,93.66580013252249
111.58585858585859,94.05848327272416
112.78787878787878,94.39097957020564
113.98989898989899,94.53286770435618
115.1919191919192,92.962981543402
116.39393939393939,94.55092595814787
117.5959595959596,92.33718372294523
118.79797979797979,94.96027675373813
120.0,95.92987054274175
